layer,head,head_id,orig_lora,ablated_lora,ce_lora,source_csv_lora,orig_base,ablated_base,ce_base,source_csv_base,delta_ce,layer_bin
25,24,25-24,4.371394852797191,4.52629139026006,-0.1548965374628697,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5728061993916829,-0.1820955276489257,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.027198990186056,21-27
8,6,8-6,4.371394852797191,4.352303187052409,0.0190916657447814,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.398639440536499,-0.0079287687937419,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0270204345385233,7-13
27,15,27-15,4.371394852797191,4.329810341199239,0.0415845115979518,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3757695357004802,0.0149411360422768,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0266433755556749,21-27
12,6,12-6,4.371394852797191,4.257566591103871,0.1138282616933192,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.303399960199992,0.0873107115427651,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.026517550150554,7-13
25,23,25-23,4.371394852797191,4.365254700183868,0.0061401526133222,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4108753204345703,-0.0201646486918132,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0263048013051354,21-27
22,10,22-10,4.371394852797191,4.345330595970154,0.0260642568270368,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3893929322560628,0.0013177394866943,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0247465173403425,21-27
26,13,26-13,4.371394852797191,4.346182902654012,0.0252119501431788,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3889705340067546,0.0017401377360024,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0234718124071764,21-27
27,1,27-1,4.371394852797191,4.350687762101491,0.0207070906956996,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3934095700581868,-0.0026988983154296,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0234059890111292,21-27
24,17,24-17,4.371394852797191,4.370956798394521,0.0004380544026698,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4132179419199626,-0.0225072701772055,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0229453245798753,21-27
19,7,19-7,4.371394852797191,4.428813149531682,-0.0574182967344913,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.470445553461711,-0.0797348817189536,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0223165849844622,14-20
10,12,10-12,4.371394852797191,4.3108983635902405,0.0604964892069501,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3525083859761555,0.0382022857666015,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0222942034403486,7-13
27,5,27-5,4.371394852797191,4.379723985989888,-0.0083291331926975,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4206960995992024,-0.0299854278564453,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0216562946637478,21-27
26,5,26-5,4.371394852797191,4.351794679959615,0.0196001728375758,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3922338485717771,-0.0015231768290202,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.021123349666596,21-27
25,9,25-9,4.371394852797191,4.461645225683848,-0.0902503728866577,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5020493666330974,-0.1113386948903403,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0210883220036826,21-27
25,8,25-8,4.371394852797191,4.374172667662303,-0.0027778148651123,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4144062201182048,-0.0236955483754477,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0209177335103354,21-27
24,2,24-2,4.371394852797191,4.38538243373235,-0.0139875809351597,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4255411624908447,-0.0348304907480876,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0208429098129279,21-27
20,12,20-12,4.371394852797191,4.373461266358693,-0.0020664135615025,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4133943716684978,-0.0226836999257407,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0206172863642382,14-20
22,26,22-26,4.371394852797191,4.358352402846019,0.0130424499511718,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3982661565144856,-0.0075554847717285,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0205979347229003,21-27
23,4,23-4,4.371394852797191,4.352085510889689,0.0193093419075012,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3919604619344077,-0.0012497901916503,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0205591320991515,21-27
22,0,22-0,4.371394852797191,4.378067195415497,-0.0066723426183061,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4155535697937012,-0.024842898050944,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0181705554326379,21-27
2,15,2-15,4.371394852797191,4.304876903692882,0.066517949104309,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.341383059819539,0.0493276119232177,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0171903371810913,0-6
8,21,8-21,4.371394852797191,4.292293190956116,0.0791016618410749,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3282000223795574,0.0625106493631997,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0165910124778752,7-13
26,18,26-18,4.371394852797191,4.311464031537374,0.059930821259817,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3464116255442302,0.0442990461985268,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0156317750612902,21-27
21,3,21-3,4.371394852797191,4.346632381280263,0.0247624715169276,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3807134628295898,0.0099972089131672,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0147652626037603,21-27
10,22,10-22,4.371394852797191,4.334646046161652,0.036748806635539,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3666842778523762,0.0240263938903808,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0127224127451581,7-13
19,5,19-5,4.371394852797191,4.349381307760875,0.0220135450363159,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.381130536397298,0.0095801353454589,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.012433409690857,14-20
23,16,23-16,4.371394852797191,4.357928733030955,0.0134661197662353,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3889841238657634,0.0017265478769936,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0117395718892417,21-27
3,20,3-20,4.371394852797191,4.250995397567749,0.1203994552294416,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2815104325612383,0.1092002391815185,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.011199216047923,0-6
5,2,5-2,4.371394852797191,4.248331407705943,0.1230634450912475,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2776403427124023,0.1130703290303547,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0099931160608928,0-6
12,19,12-19,4.371394852797191,4.46071724096934,-0.0893223881721496,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.489718675613403,-0.0990080038706462,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0096856156984966,7-13
25,27,25-27,4.371394852797191,4.366664151350657,0.0047307014465332,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3953617413838704,-0.0046510696411132,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0093817710876464,21-27
20,15,20-15,4.371394852797191,4.356145620346069,0.0152492324511213,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3845110734303792,0.0061995983123779,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0090496341387434,14-20
27,21,27-21,4.371394852797191,4.335334599018097,0.0360602537790937,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3631436824798584,0.0275669892628986,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0084932645161951,21-27
23,5,23-5,4.371394852797191,4.371233284473419,0.0001615683237714,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3988970120747883,-0.0081863403320312,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0083479086558025,21-27
3,23,3-23,4.371394852797191,4.487180670102437,-0.1157858173052464,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5141468048095703,-0.1234361330668132,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0076503157615668,0-6
6,17,6-17,4.371394852797191,4.28120615084966,0.0901887019475307,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.308115561803182,0.0825951099395752,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0075935920079555,0-6
8,8,8-8,4.371394852797191,4.255446195602417,0.1159486571947736,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2823485533396404,0.1083621184031167,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_7_13\head_scan_Qwen2___5-7B_base.csv,0.0075865387916568,7-13
26,3,26-3,4.371394852797191,4.396498580773671,-0.0251037279764805,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.422598918279012,-0.0318882465362548,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0067845185597743,21-27
24,10,24-10,4.371394852797191,4.331702530384064,0.0396923224131269,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3577988147735596,0.0329118569691975,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0067804654439294,21-27
1,25,1-25,4.371394852797191,4.512418369452159,-0.1410235166549682,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.5378962357838948,-0.1471855640411377,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0061620473861694,0-6
20,20,20-20,4.371394852797191,4.403717935085297,-0.0323230822881059,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4280614058176675,-0.0373507340749106,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0050276517868046,14-20
17,17,17-17,4.371394852797191,4.42822050054868,-0.0568256477514896,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4508221944173176,-0.0601115226745605,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,0.0032858749230708,14-20
0,16,0-16,4.371394852797191,3.6443039377530417,0.7270909150441489,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,0.6659599939982096,0.7247506777445475,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,0.0023402372996014,0-6
25,0,25-0,4.371394852797191,4.383330583572388,-0.011935730775197,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.402788241704305,-0.0120775699615478,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,0.0001418391863507,21-27
26,4,26-4,4.371394852797191,4.379684666792552,-0.0082898139953613,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.39744234085083,-0.0067316691080729,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0015581448872884,21-27
6,16,6-16,4.371394852797191,4.210235734780629,0.1611591180165614,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2278087933858235,0.1629018783569336,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,-0.0017427603403721,0-6
21,1,21-1,4.371394852797191,4.400031358003616,-0.0286365052064256,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4173104763031006,-0.0265998045603435,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0020367006460821,21-27
26,20,26-20,4.371394852797191,4.385076979796092,-0.0136821269989013,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4007585843404131,-0.0100479125976562,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0036342144012451,21-27
25,18,25-18,4.371394852797191,4.33628116051356,0.0351136922836303,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3516606489817302,0.0390500227610268,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0039363304773964,21-27
6,20,6-20,4.371394852797191,4.346574982007344,0.0248198707898463,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3611441453297932,0.0295665264129638,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,-0.0047466556231175,0-6
26,19,26-19,4.371394852797191,4.394098063309987,-0.0227032105127964,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4079638322194417,-0.0172531604766845,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0054500500361119,21-27
19,27,19-27,4.371394852797191,4.296001414457957,0.0753934383392334,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3097302913665771,0.0809803803761799,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_14_20\head_scan_Qwen2___5-7B_base.csv,-0.0055869420369464,14-20
23,3,23-3,4.371394852797191,4.392087737719218,-0.0206928849220275,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.405688206354777,-0.01497753461202,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0057153503100075,21-27
5,9,5-9,4.371394852797191,4.331297477086385,0.0400973757108058,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.344408353169759,0.046302318572998,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,-0.0062049428621921,0-6
4,13,4-13,4.371394852797191,4.363081276416779,0.008313576380412,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3757553895314534,0.0149552822113037,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,-0.0066417058308917,0-6
24,6,24-6,4.371394852797191,4.382198433081309,-0.0108035802841186,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.3948516845703125,-0.0041410128275554,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0066625674565632,21-27
1,22,1-22,4.371394852797191,4.220511655012767,0.1508831977844238,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.2304967244466145,0.1602139472961425,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,-0.0093307495117186,0-6
26,22,26-22,4.371394852797191,4.529334922631581,-0.1579400698343906,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.538451115290324,-0.1477404435475668,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0101996262868238,21-27
24,19,24-19,4.371394852797191,4.383688151836395,-0.0122932990392046,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.391558011372884,-0.0008473396301269,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_21_27\head_scan_Qwen2___5-7B_base.csv,-0.0114459594090777,21-27
4,10,4-10,4.371394852797191,4.401873707771301,-0.0304788549741106,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_lora_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_Qwen2.5-7B-LoRA-doudizhu-v2.csv,1.390710671742757,1.4093814690907795,-0.0186707973480224,C:\Users\Farshelina\desktop\causal_results\causal_results\qwen25_base_scan_v5_layers_0_6\head_scan_Qwen2___5-7B_base.csv,-0.0118080576260882,0-6
